
62.14192;695.67847;0.00214;3257.975586;137.160416;0.002144,173.774918
44.97789;681.00861;0.00218;3218.197754;88.809059;0.001920,173.765625
44.99030;680.93640;0.00195;3216.090088;88.839394;0.001952,173.759674
45.01510;681.12744;0.00195;3216.466309;88.754463;0.001952,173.766083
61.06848;691.51300;0.00211;3230.959229;135.090683;0.002176,173.783585
45.01984;681.05170;0.00192;3235.929443;88.755043;0.001952,173.769791
45.02067;681.15430;0.00192;3231.457275;88.775101;0.001920,173.779846
45.02538;681.14001;0.00195;3231.307129;88.742081;0.001920,173.753860
67.26089;700.26526;0.00218;3223.487549;137.926208;0.002240,173.770782
45.02745;681.14301;0.00195;3208.792480;88.846046;0.001952,173.782425
45.03926;681.11536;0.00192;3212.076660;88.800034;0.001952,173.774048
45.04336;681.09595;0.00192;3229.604980;88.818466;0.001920,173.754501
68.03661;701.04266;0.00218;3223.499023;137.874466;0.002240,173.769791
45.03814;681.11664;0.00198;3211.414307;88.763458;0.001952,173.762756
45.04713;681.11719;0.00214;3236.604980;88.767746;0.001920,173.761826
45.04976;681.07898;0.00192;3233.996582;88.766876;0.001920,173.757019
62.67811;695.75482;0.00214;3235.888916;136.965088;0.002368,173.769180
45.04038;681.05475;0.00198;3230.764160;88.774910;0.001952,173.764572
45.03027;681.10199;0.00195;3223.889160;88.818436;0.001952,173.764572
45.03741;681.03198;0.00195;3235.895264;88.781151;0.001984,173.760574
69.99322;706.16266;0.00227;3221.639893;137.913498;0.002240,173.749695
45.04506;681.08295;0.00195;3219.496338;88.787453;0.001952,173.769699
45.05581;681.10889;0.00195;3232.293701;88.804001;0.001952,173.765152
45.04522;681.15948;0.00192;3230.231445;88.829567;0.001952,173.761566
66.90502;699.97919;0.00230;3232.970459;137.953156;0.002240,173.764450
45.04480;681.09351;0.00195;3229.020752;88.804352;0.001952,173.772064
45.04298;681.07104;0.00202;3220.661621;88.805023;0.001952,173.769150
45.03837;681.16479;0.00195;3223.463867;88.776642;0.001952,173.755905
69.47597;702.13879;0.00214;3221.417969;137.868805;0.002240,173.772583
45.04490;681.06927;0.00195;3223.105469;88.748161;0.001952,173.771973
45.04461;681.05615;0.00195;3221.620361;88.830978;0.001952,173.777863
45.05200;681.07892;0.00195;3234.035156;88.856735;0.001920,173.756027
69.98918;709.20758;0.00224;3229.917969;137.863037;0.002208,173.773849
45.03760;681.09802;0.00195;3240.982910;88.798851;0.001952,173.769821
45.04157;681.02643;0.00205;3223.258301;88.825027;0.001984,173.754532
45.03997;681.10510;0.00195;3221.811279;88.772476;0.001952,173.783936
62.69098;695.42706;0.00214;3237.131592;136.562653;0.002144,173.757278
45.05289;681.16254;0.00198;3235.003418;88.792000;0.001984,173.759262
45.05104;681.06104;0.00198;3234.933594;88.785728;0.001952,173.762405
45.03277;681.21863;0.00195;3235.297119;88.810303;0.001920,173.773468
69.99747;712.61377;0.00224;3237.744141;137.969986;0.002240,174.296188
45.05367;681.09351;0.00195;3220.477295;88.778435;0.001952,173.775970
45.05050;681.10339;0.00195;3226.690918;88.796318;0.001952,173.779236
45.04659;681.14923;0.00192;3218.077393;88.782242;0.001952,173.751587
69.98582;706.71259;0.00224;3211.928223;137.953339;0.002272,173.746078
45.03270;681.16937;0.00192;3212.044434;88.805664;0.001952,173.759781
45.04425;681.07166;0.00195;3222.988770;88.789955;0.001952,173.768326
45.05059;681.10193;0.00192;3224.740723;88.769150;0.001920,173.756027
69.98422;702.49530;0.00218;3231.656006;137.865128;0.002240,173.776901
45.04704;681.19141;0.00195;3233.046387;88.789124;0.001952,173.762726
45.05136;681.08557;0.00192;3236.706787;88.834717;0.001952,173.772034
45.03654;681.17230;0.00195;3240.765381;88.849983;0.001952,173.763779
70.04176;702.49384;0.00227;3232.444336;137.911911;0.002240,173.773468
45.03728;681.01483;0.00195;3235.366211;88.769699;0.001984,173.760025
45.04173;681.06085;0.00192;3236.444824;88.813789;0.001920,173.778244
45.06307;681.14130;0.00198;3216.731201;88.799744;0.001984,173.780731
68.08432;700.96204;0.00214;3222.864014;137.874786;0.002240,173.776825
45.04966;681.10468;0.00195;3234.775879;88.790947;0.001952,173.747009
45.04010;681.19391;0.00192;3221.435059;88.800095;0.001920,173.765274
45.06137;681.09149;0.00195;3231.850098;88.759903;0.001952,173.778458
61.17379;691.39801;0.00214;3234.591553;135.173157;0.002144,173.766846
45.03942;681.14075;0.00192;3223.807861;88.863197;0.001952,173.772766
45.04253;681.06738;0.00195;3232.252686;88.790115;0.001952,173.760284
45.05251;681.03571;0.00195;3221.939941;88.800163;0.001920,173.763367
62.69920;695.69318;0.00214;3223.745850;136.920380;0.002176,173.770493
45.05338;681.14410;0.00195;3222.904541;88.805122;0.001920,173.761627
45.06640;681.15027;0.00195;3215.543701;88.835007;0.001952,173.766022
45.04771;681.06207;0.00195;3218.809814;88.834015;0.001952,173.759262
70.01174;703.72614;0.00227;3215.333984;137.882019;0.002240,173.755005
45.04611;681.14862;0.00195;3216.656738;88.791870;0.001920,173.784576
45.04685;681.16974;0.00195;3228.696533;88.842339;0.001952,173.778534
45.07040;681.13269;0.00192;3230.592041;88.777565;0.001920,173.747009
66.12170;699.36261;0.00214;3228.088379;137.880188;0.002272,173.755844
45.04368;681.18817;0.00195;3229.500977;88.772354;0.001984,173.783813
45.04608;681.09851;0.00198;3235.895996;88.765793;0.001952,173.768448
45.05901;681.10156;0.00195;3235.013672;88.797630;0.001952,173.766556
