
0.00000;0.00000;0.00000;2498.982910;104.829506;0.002304,0.000000
0.00000;0.00000;0.00000;2458.309082;67.652161;0.002016,0.000000
0.00000;0.00000;0.00000;2459.581299;67.619102;0.002016,0.000000
0.00000;0.00000;0.00000;2455.874512;67.632927;0.002016,0.000000
0.00000;0.00000;0.00000;2443.590576;67.623100;0.002048,0.000000
0.00000;0.00000;0.00000;2443.153076;104.765343;0.002304,0.000000
0.00000;0.00000;0.00000;2444.199707;67.613823;0.002016,0.000000
0.00000;0.00000;0.00000;2441.845215;67.589027;0.001984,0.000000
0.00000;0.00000;0.00000;2445.560303;67.608513;0.002176,0.000000
0.00000;0.00000;0.00000;2441.620117;67.606590;0.001984,0.000000
0.00000;0.00000;0.00000;2450.258545;67.636032;0.002016,0.000000
0.00000;0.00000;0.00000;2445.145508;67.645699;0.002304,0.000000
0.00000;0.00000;0.00000;2439.840088;67.642334;0.002176,0.000000
0.00000;0.00000;0.00000;2458.206055;67.592995;0.002016,0.000000
0.00000;0.00000;0.00000;2446.266602;67.592865;0.001984,0.000000
0.00000;0.00000;0.00000;2443.960449;67.592484;0.002016,0.000000
0.00000;0.00000;0.00000;2460.091797;104.820320;0.002336,0.000000
0.00000;0.00000;0.00000;2482.019775;74.139107;0.002080,0.000000
0.00000;0.00000;0.00000;2455.066162;67.587997;0.002048,0.000000
0.00000;0.00000;0.00000;2448.185791;67.587967;0.001984,0.000000
0.00000;0.00000;0.00000;2446.779297;67.614594;0.002016,0.000000
0.00000;0.00000;0.00000;2450.917480;104.780289;0.002336,0.000000
0.00000;0.00000;0.00000;2466.650146;76.625633;0.002080,0.000000
0.00000;0.00000;0.00000;2446.603027;67.596771;0.001984,0.000000
0.00000;0.00000;0.00000;2459.513672;67.594818;0.001984,0.000000
0.00000;0.00000;0.00000;2442.004639;67.630852;0.001984,0.000000
0.00000;0.00000;0.00000;2448.281982;104.756195;0.002272,0.000000
0.00000;0.00000;0.00000;2454.190430;68.633347;0.002016,0.000000
0.00000;0.00000;0.00000;2458.133789;67.606369;0.002016,0.000000
0.00000;0.00000;0.00000;2453.911621;67.625954;0.001984,0.000000
0.00000;0.00000;0.00000;2450.846680;67.626244;0.001984,0.000000
0.00000;0.00000;0.00000;2448.698975;104.855331;0.002304,0.000000
0.00000;0.00000;0.00000;2449.998291;67.641663;0.002016,0.000000
0.00000;0.00000;0.00000;2445.871582;67.593117;0.002016,0.000000
0.00000;0.00000;0.00000;2451.930176;67.627487;0.001984,0.000000
0.00000;0.00000;0.00000;2448.992188;67.593185;0.001984,0.000000
0.00000;0.00000;0.00000;2454.526611;104.435005;0.002400,0.000000
0.00000;0.00000;0.00000;2463.709961;67.659683;0.002016,0.000000
0.00000;0.00000;0.00000;2443.201904;67.625252;0.002016,0.000000
0.00000;0.00000;0.00000;2446.994629;67.581055;0.002208,0.000000
0.00000;0.00000;0.00000;2443.100586;67.657982;0.001984,0.000000
0.00000;0.00000;0.00000;2447.631104;105.088196;0.002304,0.000000
0.00000;0.00000;0.00000;2461.356201;69.627838;0.002016,0.000000
0.00000;0.00000;0.00000;2461.087402;67.594688;0.002016,0.000000
0.00000;0.00000;0.00000;2448.902100;67.612099;0.001984,0.000000
0.00000;0.00000;0.00000;2449.222168;67.603874;0.001984,0.000000
0.00000;0.00000;0.00000;2450.885498;67.645248;0.002016,0.000000
0.00000;0.00000;0.00000;2444.842041;104.807587;0.002336,0.000000
0.00000;0.00000;0.00000;2479.029541;70.742622;0.002016,0.000000
0.00000;0.00000;0.00000;2450.460938;67.656227;0.001984,0.000000
0.00000;0.00000;0.00000;2456.046143;67.640961;0.002112,0.000000
0.00000;0.00000;0.00000;2453.729492;67.597054;0.002016,0.000000
0.00000;0.00000;0.00000;2446.453125;104.713219;0.002272,0.000000
0.00000;0.00000;0.00000;2459.368164;70.695168;0.002016,0.000000
0.00000;0.00000;0.00000;2451.487549;67.591583;0.001984,0.000000
0.00000;0.00000;0.00000;2460.593506;67.678017;0.001984,0.000000
0.00000;0.00000;0.00000;2457.468506;67.574112;0.002048,0.000000
0.00000;0.00000;0.00000;2439.751709;104.755966;0.002336,0.000000
0.00000;0.00000;0.00000;2454.580811;67.577118;0.002016,0.000000
0.00000;0.00000;0.00000;2457.512695;67.628548;0.001984,0.000000
0.00000;0.00000;0.00000;2448.932129;67.631966;0.001984,0.000000
0.00000;0.00000;0.00000;2461.207764;67.602654;0.002016,0.000000
0.00000;0.00000;0.00000;2457.870117;67.633629;0.002016,0.000000
0.00000;0.00000;0.00000;2458.704834;67.646339;0.002016,0.000000
0.00000;0.00000;0.00000;2457.910156;67.664574;0.001984,0.000000
0.00000;0.00000;0.00000;2444.059814;67.587517;0.002080,0.000000
0.00000;0.00000;0.00000;2447.877686;67.664833;0.001984,0.000000
0.00000;0.00000;0.00000;2448.162598;67.616707;0.002208,0.000000
0.00000;0.00000;0.00000;2456.801025;67.605919;0.002016,0.000000
0.00000;0.00000;0.00000;2446.472168;67.624802;0.002016,0.000000
0.00000;0.00000;0.00000;2448.526123;67.584641;0.002080,0.000000
0.00000;0.00000;0.00000;2450.758789;67.652290;0.001984,0.000000
0.00000;0.00000;0.00000;2448.785400;67.595459;0.001984,0.000000
0.00000;0.00000;0.00000;2444.820312;104.766403;0.002304,0.000000
0.00000;0.00000;0.00000;2447.716553;69.615585;0.001984,0.000000
0.00000;0.00000;0.00000;2451.862793;67.622528;0.002048,0.000000
0.00000;0.00000;0.00000;2447.216553;67.614334;0.002016,0.000000
0.00000;0.00000;0.00000;2459.135498;67.627678;0.001984,0.000000
0.00000;0.00000;0.00000;2453.941406;104.782753;0.002304,0.000000
0.00000;0.00000;0.00000;2468.406494;69.633408;0.002080,0.000000
0.00000;0.00000;0.00000;2458.768311;67.625473;0.001984,0.000000
0.00000;0.00000;0.00000;2447.113525;67.619072;0.002016,0.000000
0.00000;0.00000;0.00000;2452.208008;67.616508;0.001984,0.000000
0.00000;0.00000;0.00000;2469.374512;104.812706;0.002304,0.000000
0.00000;0.00000;0.00000;2450.158691;67.610687;0.002016,0.000000
0.00000;0.00000;0.00000;2455.071533;67.600739;0.002048,0.000000
0.00000;0.00000;0.00000;2442.884766;67.644417;0.001984,0.000000
0.00000;0.00000;0.00000;2442.212402;67.605118;0.002016,0.000000
0.00000;0.00000;0.00000;2443.564941;67.590561;0.002016,0.000000
0.00000;0.00000;0.00000;2459.158447;67.607712;0.002016,0.000000
0.00000;0.00000;0.00000;2449.287598;67.662590;0.002016,0.000000
0.00000;0.00000;0.00000;2451.433105;67.642944;0.001984,0.000000
0.00000;0.00000;0.00000;2441.824219;67.646400;0.001984,0.000000
0.00000;0.00000;0.00000;2446.656494;67.632607;0.002016,0.000000
0.00000;0.00000;0.00000;2469.672852;70.692322;0.002016,0.000000
0.00000;0.00000;0.00000;2445.537842;67.665825;0.002016,0.000000
